name,whiteSpaceArea,graphicSpread,graphicDistance,graphicSize,graphicSizeVar,graphicSizeMin,groupSizeVar,groupDistanceMin,graphicXSymmetry,graphicXAsymmetry,graphicYSymmetry,graphicYAsymmetry,textXsymmetry,textXAsymmetry,textYsymmetry,textYAsymmetry
5_1,0.7441485546952753,1.001062142754867,5.0,0.15186733126857552,0.8818720552869161,0.0,0.05062244375619184,94.73455201681656,-0.8484412185648234,-1.3502202464542354,-0.6216176147767124,-1.2633431702477973,-0.18957256910995854,-1.088686957742884,-0.6723652703006503,-1.2827634596760529
5_2,0.39888941384553894,1.0010621441142218,-0.059666748431580485,0.06079509260447721,0.7146171064970674,0.052091668127925345,0.020265030868159072,102.7058704016098,-0.6598026604008533,-1.2779611386416958,-0.6380792854166387,-1.2696497046348045,0.0,-1.0,-0.5221903483544911,-1.224992703453285
6_1,0.8335777849875097,1.0010621412958165,7.0,0.1386175604833561,0.7795903598667856,0.0,0.04620585349445203,130.27118051634451,-0.9073097590020892,-1.3730678231692797,-0.910038455948366,-1.3741332174331928,-0.2976110611944689,-1.1349434757157266,0.0,-1.0
6_2,0.8297044887836564,1.001062138110517,7.0,0.1408806548065346,0.7829598668473512,0.0,0.04696021826884487,160.05322630868827,-0.9266301644061192,-1.3806252205208085,-0.9049979987329676,-1.3721657057793488,0.0,-1.0,0.0,-1.0
7_1,0.6458568541890812,1.0010621360688072,-0.12107308867728706,0.048965378181920184,0.5025614533046613,0.1672418312395121,0.016321792727306727,214.15194687310907,-0.5953734782644694,-1.2532693314076397,-0.8223420041944626,-1.3401609063048,0.0,-1.0,-0.6270523523273177,-1.265426159743252
7_2,0.6041122289119666,1.001062151402812,-0.11926800641227442,0.04263104148419183,0.45837408405474916,0.21295611475765222,0.014210347161397276,332.29869069584703,-0.7856915695270767,-1.3260880581490304,-0.32959392074761357,-1.1481959896112897,-0.03104846727325284,-1.0153394932858908,0.0,-1.0
8_1,0.7535612483271836,1.001062136526489,-0.0659820068822281,0.12153762001934743,0.8371298918238506,0.008137137759084895,0.04051254000644914,145.9657277369373,-0.8575054972983769,-1.353722820509399,-0.7779238021493591,-1.3231117473344713,-0.10413110754450447,-1.0501016659096674,0.0,-1.0
8_2,0.8062990435407885,1.0010621443392194,-0.06476163004178748,0.1410819103548177,0.8596628167297784,0.0029182206679005326,0.047027303451605905,169.08626080604793,-0.8578436574771154,-1.353853587923661,-0.848514873792746,-1.3502486881296696,-0.7534728219653813,-1.3137538067345864,0.0,-1.0
9_1,0.5842136933669254,1.001062154310889,-0.12117155036275373,0.03772684521983123,0.6335220313390989,0.26737383965196265,0.012575615073277077,404.7148115187743,-0.5689777995745309,-1.243106458425892,-0.5640821788376775,-1.2412175348683547,-0.8496405594988209,-1.35068340687812,0.0,-1.0
9_2,0.5743442158622097,1.0010621385874137,-0.12116584391414054,0.035728056253163956,0.6174078717673895,0.2829009420377769,0.011909352084387986,208.35134041722085,-0.6061906562063906,-1.2574247973251584,-0.5648871589203107,-1.2415282210901575,-0.8518520024244141,-1.351537643277781,0.0,-1.0
10_1,0.744414185503789,1.0010621312779802,-0.04924284685526614,0.05566363929138049,0.5888260258806238,0.11333264016451203,0.018554546430460162,101.60661460248845,-0.7999969346488913,-1.3315746261598893,-0.7748369529805285,-1.3219294901890832,-0.6609973621542716,-1.2784179490922558,-0.6827202433841515,-1.2867202783837322
10_2,0.4600691003776618,1.0010621398950004,-0.1264770576157015,0.03221561775151989,0.4160353136484686,0.26589153966647633,0.01073853925050663,263.7599545474507,0.0,-1.0,-0.7693517933747175,-1.319829341717482,-0.17123770966210003,-1.0805727997124166,-0.6827202433841515,-1.2867202783837322
11_1,0.7520846849036014,1.0010621251759315,-0.1349812870335052,0.02294376328677488,0.2330900155555596,0.6824000237156492,0.007647921095591627,343.41584048078676,-0.9183951687469664,-1.377399986553008,-0.8625389443858051,-1.3556700134829984,-0.4349583517868932,-1.1907471440025323,-0.8343111626855549,-1.3447696622739358
11_2,0.8047250404548618,1.0010621539581872,-0.11181536399922498,0.03102668986002074,0.30463307804561585,0.5704299412310552,0.010342229953340247,533.2031030034996,-0.8538374320790573,-1.3523048250966134,-0.8620556543891963,-1.355482982303621,0.0,-1.0,-0.8343111626855549,-1.3447696622739358
13_1,0.7034040481638548,1.0010621350459457,17.0,0.04252832668133122,0.6231286781169562,0.29642500137309824,0.014176108893777073,286.12099547616833,-0.8296331518729928,-1.3429675228121332,-0.5510648059668997,-1.2361880973757262,-0.4713629242315497,-1.2051269770273907,0.0,-1.0
13_2,0.6550123294576865,1.0010621540382278,-0.13243001748597422,0.03225136479776068,0.5376342714470426,0.3984543325526934,0.010750454932586894,503.4873574495819,-0.46968313881210005,-1.204466465551177,-0.7669943988430044,-1.3189269911549797,-0.8944237984294554,-1.3680448900529583,-0.48142087014721596,-1.2090762087067883
15_1,0.5691695536508935,1.0010621447743429,-0.11961064212908079,0.04693125830874187,0.804538583113128,0.1928475125221256,0.015643752769580622,277.85255420107876,-0.6648039562510563,-1.279873287272272,-0.6084795422711227,-1.2583034661261225,-0.17233815794090118,-1.0810622169328892,0.0,-1.0
15_2,0.5861585481214968,1.0010621408889233,-0.10421236110669474,0.04552988185547757,0.7988055888969772,0.19785742676112333,0.015176627285159191,198.07206839618001,-0.6257991115541544,-1.2649459108105658,-0.6097045321218515,-1.2587736369576399,-0.2641924008806217,-1.120896267355678,0.0,-1.0
16_1,0.8392418516832738,1.0010621541964684,13.0,0.08009603591327838,0.6188940012821343,0.01684755327793891,0.02669867863775946,378.4199891571472,-0.8368525661997158,-1.3457491836310143,-0.9131822039049666,-1.3753614483729482,-0.740904607699489,-1.3089486025382344,0.0,-1.0
16_2,0.669671252213785,1.0010621261695678,-0.12113772807455647,0.042305927429768776,0.4181121723738885,0.23186771442796789,0.014101975809922925,195.1778900482616,-0.9103388066833059,-1.374250525016817,-0.619357023942072,-1.2624764573988108,-0.16876985263536542,-1.0794740972221635,0.0,-1.0
17_1,0.599314221159355,1.0010621330354001,-0.09717114029051976,0.027127981958997724,0.43993241940382233,0.39963399996128013,0.00904266065299924,169.63321559332078,-0.7893607547555478,-1.3274946233787397,-0.7092615735648663,-1.296858895585039,-0.7578943792694367,-1.3154449955467542,-0.8518520024244141,-1.351537643277781
17_2,0.5122166171554422,1.0010621558930966,-0.1418270215759727,0.024225813233338098,0.40490340845638617,0.42536448330537624,0.008075271077779366,451.5693927593573,-0.6562690816087517,-1.2766098725390584,-0.362301975899316,-1.1615740686593259,0.0,-1.0,-0.20539346066836023,-1.0956218229544972
18_1,0.5817299973503669,1.001062115034544,-0.0679642786807757,0.08179824702995596,0.7871204534698523,0.023608147842609794,0.027266082343318652,88.54438694839656,-0.7891464541110335,-1.327412459758617,-0.5809238339772202,-1.2477102419043848,-0.6971778920024102,-1.2922433040209937,0.0,-1.0
18_2,0.5717693330292719,1.0010621407115925,-0.07232338368819047,0.0870964508365991,0.7994548312411925,0.017362803977183847,0.029032150278866367,188.74264107697886,-0.6811095536383673,-1.2861048793022634,-0.7508748193582961,-1.312760285166436,-0.2808680542362245,-1.127932476466298,0.0,-1.0
19_1,0.6078200737741565,1.0010621404489675,-0.1738875757318113,0.034514056027930805,0.522214976634696,0.3549992255986123,0.011504685342643602,430.20719193301306,-0.5327196927238672,-1.2290819223261205,-0.5582178674489188,-1.2389530377911884,-0.9444225635194974,-1.387615271620471,0.0,-1.0
19_2,0.374538091335486,1.0010621353914686,-0.1698475782852762,0.0158532516511108,0.29085205040464496,0.5307896907467828,0.005284417217036933,354.28919182586833,-0.500011676294015,-1.2163514558094624,-0.6541176679640123,-1.2757870378182778,-0.19051107474691975,-1.0891000342542057,-0.7399871230485373,-1.308597920306591
21_1,0.5093625223662651,1.001062144260613,-0.0578216610398794,0.08122034026589221,0.8826677455155715,0.052695234207384235,0.027073446755297405,89.82949955385816,-0.6609973621542716,-1.2784179490922558,-0.4413707602106956,-1.1932903691457317,0.0,-1.0,0.0,-1.0
21_2,0.6153467719197679,1.0010621300362414,-0.05668422078185187,0.10498615204346999,0.9098627264268615,0.020759292007201,0.03499538401449,77.61236646422265,-0.6600545711050059,-1.2780574622545677,-0.5650726209974851,-1.2415997958903628,-0.11288017466699048,-1.054147738818003,0.0,-1.0
22_1,0.497482806248307,1.001062143242466,-0.05997029469119841,0.08148057451968653,0.7906031000873166,0.005974327631750355,0.027160191506562178,107.90185016600368,-0.7866113570676038,-1.3264406123477925,-0.6162874758060349,-1.2612993058337758,0.0,-1.0,0.0,-1.0
22_2,0.5674599002714467,1.0010621445832126,-0.057189743201208065,0.09261899662682187,0.8148111060413845,0.0,0.03087299887560729,93.60430915131236,-0.6210374495844234,-1.2631207509043116,-0.6622841121403932,-1.2789099272535267,0.0,-1.0,0.0,-1.0
23_1,0.7378405533536443,1.0010620933395231,-0.12401360586350618,0.04760208125216271,0.3913009690389595,0.20434419381787808,0.01586736041738757,172.32383565808115,-0.8919843895526045,-1.3670954990319149,-0.8251819927742527,-1.341253806324579,0.0,-1.0,0.0,-1.0
23_2,0.6729644307724846,1.001062134192857,-0.12081392707617011,0.04143112484442276,0.3505923891146661,0.255717152649668,0.01381037494814092,195.65151637932226,-0.6063864080029685,-1.257499951599259,-0.8992691719308589,-1.3699320402948463,-0.16626563549370366,-1.0783575879875889,0.0,-1.0
24_1,0.5462131946240629,1.0010621220556162,-0.14622349750687902,0.02023004532684953,0.5819012039580789,0.5759442079521784,0.006743348442283176,283.0787153381165,-0.5748898117470111,-1.2453857826769348,-0.5721849778583201,-1.2443431922864387,-0.5979131879097076,-1.254245419305943,-0.7133312962244627,-1.2984134266638008
24_2,0.5398999950784389,1.0010621562412025,-0.14622769313365036,0.025885771757579463,0.6552566260891994,0.5132402723365411,0.008628590585859821,597.0539558508196,-0.4829398931098456,-1.2096718223769964,-0.566404986599352,-1.2421139341505503,-0.4788729882487515,-1.2080766943498853,-0.7133312962244627,-1.2984134266638008
25_1,0.6508585169544255,1.001062129441332,23.0,0.024024313753269595,0.5049119116180797,0.6407046929680256,0.008008104584423198,253.97970448010258,-0.8064962036357641,-1.3340698377012175,-0.4730905780466454,-1.2058060244768274,-0.6927726511937058,-1.2905605641817208,0.0,-1.0
25_2,0.6178886122420735,1.0010621410341978,-0.08718769509235003,0.02026919331775106,0.45082055441926133,0.6906397306397306,0.006756397772583686,366.42386744881213,-0.41788744169496556,-1.1839535024868517,-0.8234019042665891,-1.3405687373569561,-0.3157059137280082,-1.1424631115607211,-0.9578377102854654,-1.39290645394712
26_1,0.6764583036185239,1.0010621096912098,11.0,0.05820480113582766,0.7975941331827389,0.13810498142311284,0.019401600378609222,157.40335273427942,-0.6767089908846846,-1.2844234172138407,-0.728555152228682,-1.3042292766452521,-0.11288017466699048,-1.054147738818003,0.0,-1.0
26_2,0.5332564733808297,1.001062135575666,-0.11145122927015683,0.036915051620771334,0.6936259093920204,0.23454444072711045,0.012305017206923778,170.9042385302636,-0.6242706124376807,-1.264360113351626,-0.45471398865525453,-1.1985679503523161,-0.35807596073531756,-1.1598548901176786,0.0,-1.0
27_1,0.7926024435844693,1.0010621146629457,3.9299651080223117,0.07151618433419898,0.7939650817352283,0.09461338925721775,0.02383872811139966,192.91784322667,-0.667783846095535,-1.2810123954408081,-0.8791437364002702,-1.3621054705074653,0.0,-1.0,0.0,-1.0
27_2,0.7975892090453969,1.0010621099212622,12.0,0.07028420769177215,0.790540480177431,0.09851869492736356,0.02342806923059072,152.56619609384697,-0.8275787457757505,-1.342176444430648,-0.6858178317635578,-1.2879037159938305,0.0,-1.0,0.0,-1.0
28_1,0.7047225272743567,1.0010621554514367,-0.12884949160836445,0.03532399380195077,0.554121022231903,0.3882240011320731,0.011774664600650256,502.60438311943193,-0.6699145429824157,-1.2818268048190005,-0.7061741957322119,-1.295679616523858,-0.14677412215008828,-1.0696103377459565,-0.591338602526629,-1.2517180139830875
28_2,0.5947129606964623,1.0010621361332128,-0.1474164203811552,0.023181361730654975,0.42061888572858,0.5161122780887328,0.007727120576884992,273.0335500956377,-0.7577204133385425,-1.315378448139451,-0.6029522075701039,-1.256181247070431,0.0,-1.0,-0.591338602526629,-1.2517180139830875
29_1,0.7553493479335122,1.0010621322011297,-0.04079456424292682,0.054955313199427314,0.44361592556887625,0.11446142649199428,0.01831843773314244,111.01176654931169,-0.8381437397537718,-1.346246967182516,-0.8591867396308479,-1.3543730320039733,-0.7362426715592143,-1.3071668312384577,0.0,-1.0
29_2,0.40440870843193266,1.001062141026989,-0.12420039095696378,0.026415861065946202,0.24304536984238442,0.30446943286764,0.008805287021982067,249.3105025798781,-0.1450010916693964,-1.068809542673044,-0.83919770767136,-1.346653368351575,-0.21210056812351416,-1.0985437890244716,0.0,-1.0
30_1,0.8287568285148378,1.0010621466532932,16.0,0.06379593709360361,0.5593515023746964,0.0900686204631532,0.021265312364534536,269.71962840052834,-0.8012112114099689,-1.33204068657412,-0.9046338456200818,-1.3720236428536918,-0.331809270625279,-1.1491074846168208,-0.39699689728718063,-1.1755912431187217
30_2,0.4573646556765796,1.0010621413488905,-0.16859515776820655,0.019954221213437196,0.2288805537966398,0.49218242463917217,0.006651407071145732,341.2133426773782,0.0,-1.0,-0.7354114025110418,-1.3068491539555522,-0.9355871822381843,-1.3841403370457,0.0,-1.0
31_1,0.46280093367369357,1.0010621437153742,-0.1042248380251587,0.03531658424558966,0.638807573942496,0.22477558209301873,0.011772194748529885,174.80874779495193,-0.40640556398325955,-1.1793642845619807,-0.3489873625568073,-1.1561483963507182,-0.46160565960101846,-1.2012864028581702,0.0,-1.0
31_2,0.39763804525749213,1.0010621494096088,-0.10541797275633447,0.028784132191447518,0.5771253418129594,0.2646319557794967,0.009594710730482505,192.66998498400514,-0.3521610270687877,-1.1574441131794926,-0.052334404573975576,-1.0256509395761617,0.0,-1.0,0.0,-1.0
32_1,0.6492623692450628,1.0010620953207192,-0.10248714733689468,0.049945811076857055,0.5282895894728012,0.13551962743722362,0.016648603692285685,130.16758473684578,-0.7899031020822002,-1.3277025682712709,-0.5671826366817727,-1.2424139703557189,-0.5813681431559831,-1.24788132753174,0.0,-1.0
32_2,0.6523472163090498,1.0010621263505401,-0.058767863842774215,0.0430728276719037,0.48096734252262713,0.17749500277967017,0.0143576092239679,86.69252999915498,-0.6465745806478422,-1.2729013167621814,-0.8886792845966119,-1.365809918835694,-0.41469807056140434,-1.182680376409672,0.0,-1.0
33_1,0.8455205341410322,1.0010621238535613,8.0,0.12333384118436586,0.6864701283771657,0.0,0.04111128039478862,101.3885554164699,-0.9128530445651858,-1.3752328093944648,-0.9115121559748994,-1.3747088720671525,-0.46237313361580507,-1.2015888350483814,0.0,-1.0
33_2,0.8008777389831884,1.001062094419065,-0.0809218869854389,0.10065044108318295,0.6286615162219858,0.0,0.03355014702772765,94.94131588944356,-0.8406906410623174,-1.347229135047582,-0.9009293153567944,-1.370579054626127,-0.5155242336366265,-1.222399551143141,0.0,-1.0
34_1,0.49870916395991344,1.001062152270066,-0.06820379557254608,0.06506128538143777,0.7429196046712497,0.05328687947762484,0.021687095127145922,183.60154074106697,-0.6547230375834344,-1.2760185783000877,-0.47772498024218774,-1.2076261407470854,-0.5967649186781909,-1.2538041394444286,0.0,-1.0
34_2,0.7115237786779106,1.0010621291996114,-0.05782383589972073,0.10483565406871197,0.8365998213902965,0.0,0.03494521802290399,111.87482725738728,-0.8545224811828337,-1.352569587620351,-0.6793497492948388,-1.2854324793560032,-0.22831951325477506,-1.1055668107210672,-0.6576065857635107,-1.277121371592642
35_1,0.6825015742251055,1.001062037150517,19.98221351756533,0.018024492408226348,0.5332651972853675,0.7504860286805043,0.006008164136075449,312.5855311560556,-0.6238884357801215,-1.264213632273347,-0.7099828407332228,-1.297134398464209,-0.041058005910990986,-1.0202084544266476,-0.8471882696533084,-1.3497364737200774
35_2,0.4877811462846002,1.0010621081703182,-0.1684187774170215,0.007554015237244621,0.27680379037303965,0.8954523729866654,0.0025180050790815406,345.40208267577674,-0.6711882058933741,-1.2823136021304713,-0.628327626644336,-1.2659148013900414,-0.5705959040408493,-1.2437304929480375,-0.8471882696533084,-1.3497364737200774
36_1,0.5806212827543584,1.001062125876609,0.024368136049870537,0.014197625974374324,0.4585282095412839,0.6106453108916714,0.004732541991458108,152.878214657859,-0.6791385806861452,-1.2853517922937359,-0.5694346702404135,-1.2432826687385194,-0.8122771722687008,-1.3362907366330448,0.0,-1.0
36_2,0.5252657988979791,1.0010621521659353,-0.14148641235935555,0.020147019493221067,0.5696882435948045,0.5480231170319811,0.006715673164407022,435.8778026045434,-0.5728614226909118,-1.244603967711898,-0.4819494396119683,-1.2092834866794586,-0.6203758456141604,-1.2628670962569317,-0.6053889663343979,-1.2571169914471878
37_1,0.39667662328870473,1.0010621476001529,-0.16824725279517505,0.010305930475497604,0.32406203094974123,0.6858889871089642,0.0034353101584992016,340.6521003655764,-0.4659572243571201,-1.2030004012270974,-0.5472854268891142,-1.2347259299110873,-0.6830108378204467,-1.2868313038059076,-0.7128117465133024,-1.2982149692336415
37_2,0.6351182413858517,1.001062137518767,16.98270868252134,0.030365391996174995,0.6533364170762138,0.4635788173537133,0.010121797332058332,397.1040527731763,-0.8307738449235704,-1.34340685517275,-0.4786817697489768,-1.2080016562902183,-0.5132883030760236,-1.221528993206734,-0.4869266575513246,-1.211234037481028
38_1,0.7237488171132539,1.0010621558003912,21.0,0.036766788971109604,0.5779304728865183,0.4319060590344764,0.012255596323703202,539.1539083401925,-0.5295165792528362,-1.2278387995385043,-0.8564326371588326,-1.353307989858334,-0.4535529518623108,-1.1981094879366192,-0.7869253017875024,-1.3265609536199137
38_2,0.7184621579290305,1.0010621523656973,19.993672815643812,0.032165419369780006,0.5358529393332901,0.4880517423195578,0.010721806456593335,464.5725185804566,-0.5297183404707186,-1.2279171243620028,-0.8562640678258214,-1.3532428175605673,-0.11810101488766118,-1.056551208440291,-0.865318331424895,-1.3567459183843138
40_1,0.5476550031473365,1.0010621043395316,-0.16867748046935532,0.012565240728756947,0.26564368474302263,0.7269595127036046,0.004188413576252316,300.63214670356325,-0.7807091385628228,-1.324178766760742,-0.7247558861571882,-1.3027777210516522,-0.7603489362763867,-1.3163840103502464,-0.8624493051215931,-1.355635322331331
40_2,0.605522778995346,1.001062148030192,-0.16025984603717092,0.0188305824811176,0.3734781279036019,0.6506254496968873,0.0062768608270392,437.1312491015813,-0.7125861071833471,-1.2981287798688823,-0.7635498553329937,-1.3176087568178847,-0.8520176163080709,-1.3516016283797292,-0.8624493051215931,-1.355635322331331
41_1,0.6829685682414212,1.0010621340673211,-0.12390270077387038,0.02527865784746414,0.3236473412961374,0.5980529494255459,0.008426219282488047,316.80172147688415,-0.8529265821788993,-1.351952837708486,-0.7420646571853734,-1.3093920157798071,-0.7511237853077729,-1.3128554885551391,-0.49341063404571983,-1.2137717288821968
41_2,0.5161459145930044,1.001062151779859,-0.1689976136195181,0.01336815502235815,0.1823264729298106,0.7497799604197837,0.0044560516741193835,382.17546095299275,-0.7261822908979717,-1.3033226814886896,-0.8709369921314948,-1.3589224692142092,-0.4262001783513494,-1.187265978255126,-0.9334173677041959,-1.3832881135100392
42_1,0.7862027982061874,1.0010621392413641,16.0,0.050899582905776106,0.5346005041043159,0.20043239576484034,0.016966527635258702,259.94185992152774,-0.8059439801838877,-1.3338577609848798,-0.9028054042509663,-1.371310498715871,-0.05414773881800285,-1.0265219871996007,-0.40185434184552576,-1.17754059480882
42_2,0.5404020821609409,1.001062148474387,-0.14511700710256803,0.02334693330803619,0.30031180230290566,0.4602331761093984,0.00778231110267873,279.08298610485434,-0.7790915583683978,-1.323559068347743,-0.4984154249402845,-1.2157279742640994,-0.0270861163362511,-1.0134020265417898,-0.40185434184552576,-1.17754059480882
43_1,0.31029688723261156,1.0010621440539564,-0.2196497227106627,0.009031867051734596,0.23158659016354502,0.8049986397192751,0.003010622350578199,521.6536162906646,-0.5526571974208763,-1.2368038922581281,-0.33890255613356723,-1.1520205876142802,-0.2792765056342367,-1.1272632724202507,-0.37250121026294986,-1.1657123364496735
43_2,0.593470045509299,1.0010620549143492,-0.12122091250050504,0.019068979044171725,0.43137370672331243,0.67715582144429,0.006356326348057242,279.4086044540966,-0.40292349071670386,-1.1779692454624557,-0.82741929014375,-1.3421150526152958,-0.841666303357738,-1.3476054768268606,-0.9433344663786626,-1.3871869100789578
44_1,0.5849520314365404,1.0010621487836397,-0.045678268077968376,0.12264743111746101,0.9065194724491252,0.0,0.040882477039153674,73.71888244926494,-0.738523839360848,-1.3080386465618143,-0.41813484713206994,-1.1840522092673627,-0.29990518401768473,-1.1359000792507867,0.0,-1.0
44_2,0.2861707613917749,1.0010621567647475,-0.04762810181558175,0.04275257857533518,0.7374406180033459,0.08745163639226186,0.014250859525111728,246.27459251665027,-0.43003000715606315,-1.1887893384238322,-0.4155401703225551,-1.183016645140353,-0.09774900788878954,-1.0471354754813658,0.0,-1.0
46_1,0.6521091678720654,1.0010621511071187,23.0,0.024400129325627833,0.6338975245454177,0.6356623503819363,0.008133376441875945,528.9318652669305,-0.6494655289289123,-1.2740074408856226,-0.751044350260887,-1.312825112847686,-0.8614559978768616,-1.3552509386466132,-0.9201307567583911,-1.378079221678055
46_2,0.333940393484974,1.0010621381200566,-0.22942771099847556,0.007940835658707615,0.29530062475731844,0.8544941576790017,0.0026469452195692048,549.7442138551985,-0.4038985049700595,-1.1783600265668481,-0.6424716033379714,-1.271331110985508,-0.44743911812033044,-1.195692939160125,0.0,-1.0
47_1,0.6634814964051927,1.0010621397124613,-0.07742468318940521,0.09109517404198637,0.8285676265632207,0.019094823059960096,0.030365058013995458,132.26517243540607,-0.7191131631566662,-1.3006220574966605,-0.6294164519010714,-1.266331962300249,-0.02293877092368296,-1.0113679081463787,0.0,-1.0
47_2,0.3865582084247564,1.0010621554281212,-0.07907284436105488,0.03642314535574129,0.6113511830728122,0.1585747741719639,0.012141048451913763,283.9565583194945,-0.594283167763799,-1.2528502043567098,-0.15955042550342557,-1.0753554696435181,0.0,-1.0,0.0,-1.0
49_1,0.8400355933548378,1.001062137048632,13.0,0.07580459884566507,0.781273618861634,0.07669606894777176,0.025268199615221688,290.623379931028,-0.7883309424242576,-1.3270998039927844,-0.8424580991965245,-1.3479109348654232,-0.590334470601733,-1.2513318327560048,0.0,-1.0
49_2,0.5292845603246537,1.0010621187614763,-0.13120423649325708,0.029654555839334157,0.5253494082507985,0.3300669243763966,0.00988485194644472,210.20260433632507,-0.2866709608682553,-1.1303683492145629,-0.7836919076953303,-1.3253216835300448,0.0,-1.0,0.0,-1.0
50_1,0.563838553651342,1.0010621563943214,-0.05809282305902719,0.09404660505706304,0.7102375514847983,0.0005087936814070007,0.03134886835235435,246.107830456046,-0.7463699034138398,-1.3110378194096877,-0.5536518410923401,-1.2371884515606795,-0.43946836894753777,-1.192536342957957,0.0,-1.0
50_2,0.563838553651342,1.0010621563943214,-0.05809282305902719,0.09404660505706304,0.7102375514847983,0.0005087936814070007,0.03134886835235435,246.107830456046,-0.7463699034138398,-1.3110378194096877,-0.5536518410923401,-1.2371884515606795,-0.43946836894753777,-1.192536342957957,0.0,-1.0
51_1,0.6589752244727971,1.0010621236359307,-0.1872912562663793,0.025784134581401406,0.47253094289987785,0.5915923853339743,0.008594711527133802,421.25456792688146,-0.6156672969192725,-1.2610614307017687,-0.6749300033677965,-1.2837436029154945,-0.4807134344089026,-1.20879874790109,-0.590334470601733,-1.2513318327560048
51_2,0.8156940689760672,1.0010621389673808,22.0,0.043175114543439544,0.6334026341231331,0.3697283447524398,0.01439170484781318,415.7476279459952,-0.6966394047674836,-1.2920376133925806,-0.800280897676742,-1.3316836109636268,-0.7843809503810583,-1.3255857460404927,-0.9460409559227075,-1.3882526188542406
53_1,0.7978736152959818,1.0010621545135268,-0.04617972929534364,0.1873453217723852,0.8938394970619883,0.0,0.06244844059079507,310.89034653842583,-0.8309290739380552,-1.3434666460069364,-0.7400744007977406,-1.308631279208736,-0.8193310587965338,-1.3390026378457285,0.0,-1.0
53_2,0.8360274745043081,1.0010621543078155,-0.04574813172149206,0.20981516727138988,0.9057909784935715,0.0,0.0699383890904633,310.89034653842583,-0.8309290739380552,-1.3434666460069364,-0.7914478017646805,-1.3282948872247617,-0.8193310587965338,-1.3390026378457285,0.0,-1.0
54_1,0.52675058409401,1.001062077227571,-0.16443970958084697,0.02041206385049025,0.4384099790543478,0.5739537725282557,0.00680402128349675,274.77005673614855,-0.693675571832963,-1.2909054736767231,-0.6325498163852734,-1.267532246505824,-0.7248720682487295,-1.30282210799759,-0.7023889388055312,-1.294233775893049
